subject_iri,relation,object_iri,subject_label,object_label
http://healthcarekg.org/ontology/pharynx_cancer,hasSymptom,http://healthcarekg.org/ontology/horner_syndrome,"pharynx cancer","Horner Syndrome"
http://healthcarekg.org/ontology/chronic_kidney_failure,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"chronic kidney failure","Neurologic Manifestations"
http://healthcarekg.org/ontology/age_related_macular_degeneration,hasSymptom,http://healthcarekg.org/ontology/miosis,"age related macular degeneration","Miosis"
http://healthcarekg.org/ontology/gilles_de_la_tourette_syndrome,hasSymptom,http://healthcarekg.org/ontology/catalepsy,"Gilles de la Tourette syndrome","Catalepsy"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/pain_referred,"migraine","Pain, Referred"
http://healthcarekg.org/ontology/restless_legs_syndrome,hasSymptom,http://healthcarekg.org/ontology/sleep_wake_transition_disorders,"Restless Legs Syndrome","Sleep-Wake Transition Disorders"
http://healthcarekg.org/ontology/bipolar_disorder,hasSymptom,http://healthcarekg.org/ontology/adrenoleukodystrophy,"bipolar disorder","Adrenoleukodystrophy"
http://healthcarekg.org/ontology/osteoarthritis,hasSymptom,http://healthcarekg.org/ontology/musculoskeletal_pain,"osteoarthritis","Musculoskeletal Pain"
http://healthcarekg.org/ontology/leprosy,hasSymptom,http://healthcarekg.org/ontology/reflex_abnormal,"leprosy","Reflex, Abnormal"
http://healthcarekg.org/ontology/ulcerative_colitis,treatedBy,http://healthcarekg.org/ontology/sulfasalazine,"ulcerative colitis","Sulfasalazine"
http://healthcarekg.org/ontology/testicular_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"testicular cancer","Vomiting"
http://healthcarekg.org/ontology/retroperitoneal_cancer,hasSymptom,http://healthcarekg.org/ontology/low_back_pain,"retroperitoneal cancer","Low Back Pain"
http://healthcarekg.org/ontology/chronic_obstructive_pulmonary_disease,hasSymptom,http://healthcarekg.org/ontology/dyspnea_paroxysmal,"chronic obstructive pulmonary disease","Dyspnea, Paroxysmal"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/nausea,"Parkinson's disease","Nausea"
http://healthcarekg.org/ontology/systemic_scleroderma,hasSymptom,http://healthcarekg.org/ontology/purpura_schoenlein_henoch,"systemic scleroderma","Purpura, Schoenlein-Henoch"
http://healthcarekg.org/ontology/stomach_cancer,hasSymptom,http://healthcarekg.org/ontology/ideal_body_weight,"stomach cancer","Ideal Body Weight"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,hasSymptom,http://healthcarekg.org/ontology/low_back_pain,"peripheral nervous system neoplasm","Low Back Pain"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/candesartan,"hypertension","Candesartan"
http://healthcarekg.org/ontology/otosclerosis,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_conductive,"otosclerosis","Hearing Loss, Conductive"
http://healthcarekg.org/ontology/ovarian_cancer,hasSymptom,http://healthcarekg.org/ontology/feminization,"ovarian cancer","Feminization"
http://healthcarekg.org/ontology/paget_s_disease_of_bone,hasSymptom,http://healthcarekg.org/ontology/paralysis,"Paget's disease of bone","Paralysis"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_unilateral,"peripheral nervous system neoplasm","Hearing Loss, Unilateral"
http://healthcarekg.org/ontology/chronic_obstructive_pulmonary_disease,hasSymptom,http://healthcarekg.org/ontology/hyperventilation,"chronic obstructive pulmonary disease","Hyperventilation"
http://healthcarekg.org/ontology/age_related_macular_degeneration,hasSymptom,http://healthcarekg.org/ontology/color_vision_defects,"age related macular degeneration","Color Vision Defects"
http://healthcarekg.org/ontology/crohn_s_disease,treatedBy,http://healthcarekg.org/ontology/sulfasalazine,"Crohn's disease","Sulfasalazine"
http://healthcarekg.org/ontology/abdominal_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/chest_pain,"abdominal aortic aneurysm","Chest Pain"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/anoxia,"malignant glioma","Anoxia"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/night_blindness,"ocular cancer","Night Blindness"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/benazepril,"hypertension","Benazepril"
http://healthcarekg.org/ontology/type_2_diabetes_mellitus,treatedBy,http://healthcarekg.org/ontology/sitagliptin,"type 2 diabetes mellitus","Sitagliptin"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/losartan,"hypertension","Losartan"
http://healthcarekg.org/ontology/panic_disorder,hasSymptom,http://healthcarekg.org/ontology/hyperventilation,"panic disorder","Hyperventilation"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/musculoskeletal_pain,"bone cancer","Musculoskeletal Pain"
http://healthcarekg.org/ontology/cleft_lip,hasSymptom,http://healthcarekg.org/ontology/voice_disorders,"cleft lip","Voice Disorders"
http://healthcarekg.org/ontology/peritoneum_cancer,hasSymptom,http://healthcarekg.org/ontology/constipation,"peritoneum cancer","Constipation"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/mental_retardation_x_linked,"anemia","Mental Retardation, X-Linked"
http://healthcarekg.org/ontology/type_2_diabetes_mellitus,hasSymptom,http://healthcarekg.org/ontology/acute_coronary_syndrome,"type 2 diabetes mellitus","Acute Coronary Syndrome"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/psychomotor_disorders,"malignant glioma","Psychomotor Disorders"
http://healthcarekg.org/ontology/testicular_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_high_frequency,"testicular cancer","Hearing Loss, High-Frequency"
http://healthcarekg.org/ontology/alcohol_dependence,hasSymptom,http://healthcarekg.org/ontology/feminization,"alcohol dependence","Feminization"
http://healthcarekg.org/ontology/hypothyroidism,hasSymptom,http://healthcarekg.org/ontology/deafness,"hypothyroidism","Deafness"
http://healthcarekg.org/ontology/prostate_cancer,treatedBy,http://healthcarekg.org/ontology/prednisone,"prostate cancer","Prednisone"
http://healthcarekg.org/ontology/vascular_cancer,hasSymptom,http://healthcarekg.org/ontology/anoxia,"vascular cancer","Anoxia"
http://healthcarekg.org/ontology/allergic_rhinitis,hasSymptom,http://healthcarekg.org/ontology/voice_disorders,"allergic rhinitis","Voice Disorders"
http://healthcarekg.org/ontology/amyotrophic_lateral_sclerosis,hasSymptom,http://healthcarekg.org/ontology/paraparesis_spastic,"amyotrophic lateral sclerosis","Paraparesis, Spastic"
http://healthcarekg.org/ontology/autistic_disorder,hasSymptom,http://healthcarekg.org/ontology/hearing_disorders,"autistic disorder","Hearing Disorders"
http://healthcarekg.org/ontology/acquired_immunodeficiency_syndrome,hasSymptom,http://healthcarekg.org/ontology/abdominal_pain,"acquired immunodeficiency syndrome","Abdominal Pain"
http://healthcarekg.org/ontology/graves_disease,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"Graves' disease","Neurologic Manifestations"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/acute_pain,"anemia","Acute Pain"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/neck_pain,"migraine","Neck Pain"
http://healthcarekg.org/ontology/lung_cancer,hasSymptom,http://healthcarekg.org/ontology/dysgeusia,"lung cancer","Dysgeusia"
http://healthcarekg.org/ontology/type_1_diabetes_mellitus,hasSymptom,http://healthcarekg.org/ontology/birth_weight,"type 1 diabetes mellitus","Birth Weight"
http://healthcarekg.org/ontology/lung_cancer,treatedBy,http://healthcarekg.org/ontology/cisplatin,"lung cancer","Cisplatin"
http://healthcarekg.org/ontology/prostate_cancer,hasSymptom,http://healthcarekg.org/ontology/urinary_incontinence,"prostate cancer","Urinary Incontinence"
http://healthcarekg.org/ontology/asthma,hasSymptom,http://healthcarekg.org/ontology/hyperventilation,"asthma","Hyperventilation"
http://healthcarekg.org/ontology/hypothyroidism,hasSymptom,http://healthcarekg.org/ontology/sleep_apnea_syndromes,"hypothyroidism","Sleep Apnea Syndromes"
http://healthcarekg.org/ontology/otosclerosis,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_mixed_conductive_sensorineural,"otosclerosis","Hearing Loss, Mixed Conductive-Sensorineural"
http://healthcarekg.org/ontology/schizophrenia,hasSymptom,http://healthcarekg.org/ontology/polydipsia_psychogenic,"schizophrenia","Polydipsia, Psychogenic"
http://healthcarekg.org/ontology/epilepsy_syndrome,treatedBy,http://healthcarekg.org/ontology/clonazepam,"epilepsy syndrome","Clonazepam"
http://healthcarekg.org/ontology/duodenum_cancer,hasSymptom,http://healthcarekg.org/ontology/cafe_au_lait_spots,"duodenum cancer","Cafe-au-Lait Spots"
http://healthcarekg.org/ontology/coronary_artery_disease,hasSymptom,http://healthcarekg.org/ontology/cardiac_output_low,"coronary artery disease","Cardiac Output, Low"
http://healthcarekg.org/ontology/hypothyroidism,hasSymptom,http://healthcarekg.org/ontology/angina_pectoris,"hypothyroidism","Angina Pectoris"
http://healthcarekg.org/ontology/lung_cancer,treatedBy,http://healthcarekg.org/ontology/paclitaxel,"lung cancer","Paclitaxel"
http://healthcarekg.org/ontology/osteoporosis,hasSymptom,http://healthcarekg.org/ontology/asthenia,"osteoporosis","Asthenia"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/taste_disorders,"head and neck cancer","Taste Disorders"
http://healthcarekg.org/ontology/malignant_mesothelioma,hasSymptom,http://healthcarekg.org/ontology/abdominal_pain,"malignant mesothelioma","Abdominal Pain"
http://healthcarekg.org/ontology/muscle_cancer,treatedBy,http://healthcarekg.org/ontology/etoposide,"muscle cancer","Etoposide"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/muscle_weakness,"malignant glioma","Muscle Weakness"
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/primary_progressive_nonfluent_aphasia,"Alzheimer's disease","Primary Progressive Nonfluent Aphasia"
http://healthcarekg.org/ontology/alcohol_dependence,hasSymptom,http://healthcarekg.org/ontology/confusion,"alcohol dependence","Confusion"
http://healthcarekg.org/ontology/peritoneum_cancer,hasSymptom,http://healthcarekg.org/ontology/diarrhea,"peritoneum cancer","Diarrhea"
http://healthcarekg.org/ontology/meningioma,hasSymptom,http://healthcarekg.org/ontology/muscle_weakness,"meningioma","Muscle Weakness"
http://healthcarekg.org/ontology/glaucoma,hasSymptom,http://healthcarekg.org/ontology/rubinstein_taybi_syndrome,"glaucoma","Rubinstein-Taybi Syndrome"
http://healthcarekg.org/ontology/skin_cancer,hasSymptom,http://healthcarekg.org/ontology/deafness,"skin cancer","Deafness"
http://healthcarekg.org/ontology/breast_cancer,hasSymptom,http://healthcarekg.org/ontology/cachexia,"breast cancer","Cachexia"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/brown_sequard_syndrome,"bone cancer","Brown-Sequard Syndrome"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/oral_manifestations,"head and neck cancer","Oral Manifestations"
http://healthcarekg.org/ontology/kawasaki_disease,hasSymptom,http://healthcarekg.org/ontology/abdominal_pain,"Kawasaki disease","Abdominal Pain"
http://healthcarekg.org/ontology/mediastinal_cancer,hasSymptom,http://healthcarekg.org/ontology/dyspnea,"mediastinal cancer","Dyspnea"
http://healthcarekg.org/ontology/thyroid_cancer,hasSymptom,http://healthcarekg.org/ontology/neck_pain,"thyroid cancer","Neck Pain"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/anomia,"Parkinson's disease","Anomia"
http://healthcarekg.org/ontology/vascular_cancer,hasSymptom,http://healthcarekg.org/ontology/muscle_weakness,"vascular cancer","Muscle Weakness"
http://healthcarekg.org/ontology/graves_disease,hasSymptom,http://healthcarekg.org/ontology/purpura_thrombocytopenic,"Graves' disease","Purpura, Thrombocytopenic"
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/speech_disorders,"Alzheimer's disease","Speech Disorders"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/vertigo,"head and neck cancer","Vertigo"
http://healthcarekg.org/ontology/urinary_bladder_cancer,treatedBy,http://healthcarekg.org/ontology/cisplatin,"urinary bladder cancer","Cisplatin"
http://healthcarekg.org/ontology/vascular_cancer,hasSymptom,http://healthcarekg.org/ontology/fever,"vascular cancer","Fever"
http://healthcarekg.org/ontology/type_2_diabetes_mellitus,treatedBy,http://healthcarekg.org/ontology/gliclazide,"type 2 diabetes mellitus","Gliclazide"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/hemifacial_spasm,"brain cancer","Hemifacial Spasm"
http://healthcarekg.org/ontology/narcolepsy,hasSymptom,http://healthcarekg.org/ontology/sleep_apnea_syndromes,"Narcolepsy","Sleep Apnea Syndromes"
http://healthcarekg.org/ontology/rectum_cancer,hasSymptom,http://healthcarekg.org/ontology/anorexia,"rectum cancer","Anorexia"
http://healthcarekg.org/ontology/urinary_bladder_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"urinary bladder cancer","Vomiting"
http://healthcarekg.org/ontology/lung_cancer,hasSymptom,http://healthcarekg.org/ontology/brown_sequard_syndrome,"lung cancer","Brown-Sequard Syndrome"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/korsakoff_syndrome,"brain cancer","Korsakoff Syndrome"
http://healthcarekg.org/ontology/pancreatic_cancer,hasSymptom,http://healthcarekg.org/ontology/confusion,"pancreatic cancer","Confusion"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/toothache,"head and neck cancer","Toothache"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/paresthesia,"anemia","Paresthesia"
http://healthcarekg.org/ontology/alcohol_dependence,hasSymptom,http://healthcarekg.org/ontology/alkalosis_respiratory,"alcohol dependence","Alkalosis, Respiratory"
http://healthcarekg.org/ontology/ulcerative_colitis,hasSymptom,http://healthcarekg.org/ontology/purpura_thrombocytopenic_idiopathic,"ulcerative colitis","Purpura, Thrombocytopenic, Idiopathic"
http://healthcarekg.org/ontology/autistic_disorder,hasSymptom,http://healthcarekg.org/ontology/catatonia,"autistic disorder","Catatonia"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_leak,"head and neck cancer","Cerebrospinal Fluid Leak"
http://healthcarekg.org/ontology/epilepsy_syndrome,treatedBy,http://healthcarekg.org/ontology/amobarbital,"epilepsy syndrome","Amobarbital"
http://healthcarekg.org/ontology/endogenous_depression,hasSymptom,http://healthcarekg.org/ontology/aphasia,"endogenous depression","Aphasia"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/hoarseness,"germ cell cancer","Hoarseness"
http://healthcarekg.org/ontology/graves_disease,hasSymptom,http://healthcarekg.org/ontology/hypergammaglobulinemia,"Graves' disease","Hypergammaglobulinemia"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/paralysis,"head and neck cancer","Paralysis"
http://healthcarekg.org/ontology/chronic_kidney_failure,hasSymptom,http://healthcarekg.org/ontology/edema,"chronic kidney failure","Edema"
http://healthcarekg.org/ontology/prostate_cancer,treatedBy,http://healthcarekg.org/ontology/estradiol,"prostate cancer","Estradiol"
http://healthcarekg.org/ontology/kidney_cancer,hasSymptom,http://healthcarekg.org/ontology/low_back_pain,"kidney cancer","Low Back Pain"
http://healthcarekg.org/ontology/crohn_s_disease,hasSymptom,http://healthcarekg.org/ontology/purpura_thrombocytopenic_idiopathic,"Crohn's disease","Purpura, Thrombocytopenic, Idiopathic"
http://healthcarekg.org/ontology/narcolepsy,hasSymptom,http://healthcarekg.org/ontology/catalepsy,"Narcolepsy","Catalepsy"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,treatedBy,http://healthcarekg.org/ontology/dapsone,"systemic lupus erythematosus","Dapsone"
http://healthcarekg.org/ontology/colon_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting_anticipatory,"colon cancer","Vomiting, Anticipatory"
http://healthcarekg.org/ontology/coronary_artery_disease,hasSymptom,http://healthcarekg.org/ontology/edema_cardiac,"coronary artery disease","Edema, Cardiac"
http://healthcarekg.org/ontology/ulcerative_colitis,treatedBy,http://healthcarekg.org/ontology/budesonide,"ulcerative colitis","Budesonide"
